cumulative_reward,cral,cr,successful_landing,boundary_counter,landing_attempts,movement_ratio
8.700000000000001,0.03618421052631582,0.03618421052631582,True,0,1,0.01818181818181818
-0.1,0.0,0.0,True,0,1,0.01694915254237288
4.5,0.04230769230769227,0.04230769230769227,True,0,5,0.2898550724637681
-0.30000000000000004,0.0,0.0,True,0,1,0.07547169811320754
-8.999999999999998,0.0,0.0,True,3,7,0.29133858267716534
-123.19999999999999,0.0,0.08677685950413228,False,18,27,1.0
-26.8,0.0,0.0,True,7,20,0.7687074829931972
0.0,0.0,0.0,True,0,1,0.010101010101010102
-84.60000000000002,0.0,0.3425414364640884,False,11,23,1.0
5.500000000000001,0.03645833333333337,0.03645833333333337,True,0,1,0.038461538461538464
-132.00000000000006,0.0,0.10471204188481675,False,19,36,1.0
0.0,0.0,0.0,True,0,1,0.018518518518518517
-95.19999999999997,0.0,0.16129032258064513,False,5,11,1.0
-0.1,0.0,0.0,True,0,1,0.013986013986013986
0.0,0.0,0.0,True,0,1,0.018518518518518517
-0.1,0.0,0.0,True,0,1,0.02197802197802198
-10.199999999999994,0.0,0.0,True,8,4,0.40217391304347827
-129.10000000000002,0.0,0.0,False,9,22,1.0
0.0,0.0,0.0,True,0,1,0.007462686567164179
-107.0,0.0,0.043824701195219085,False,2,15,1.0
-0.1,0.0,0.0,True,0,1,0.02040816326530612
-0.9999999999999999,0.0,0.0,True,1,1,0.03333333333333333
0.0,0.0,0.0,True,0,1,0.007518796992481203
0.0,0.0,0.0,True,0,1,0.008130081300813009
-10.199999999999994,0.0,0.0,True,3,8,0.7049180327868853
0.0,0.0,0.0,True,0,1,0.014925373134328358
-129.70000000000002,0.0,0.02893890675241162,False,21,19,1.0
-126.10000000000002,0.0,0.08571428571428574,False,22,33,1.0
-131.70000000000002,0.0,0.0,False,14,21,1.0
-3.1000000000000005,0.0,0.0,True,2,2,0.09523809523809523
1.2999999999999998,0.012499999999999956,0.012499999999999956,True,0,1,0.05
-76.90000000000002,0.0,0.30243902439024395,False,4,19,1.0
2.3000000000000003,0.008264462809917328,0.008264462809917328,True,0,1,0.02247191011235955
-0.2,0.0,0.0,True,0,1,0.04918032786885246
0.0,0.0,0.0,True,0,1,0.0070921985815602835
-4.3999999999999995,0.006451612903225823,0.006451612903225823,True,2,5,0.3968253968253968
0.0,0.0,0.0,True,0,1,0.0072992700729927005
0.0,0.0,0.0,True,0,1,0.010309278350515464
-2.500000000000001,0.0,0.0,True,0,2,0.1694915254237288
-117.19999999999999,0.0,0.0,False,4,12,1.0
25.199999999999985,0.13818181818181818,0.13818181818181818,True,0,5,0.4142857142857143
4.300000000000004,0.05244755244755239,0.05244755244755239,True,3,6,0.35714285714285715
-18.9,0.0,0.0,True,11,12,0.6373626373626373
0.0,0.0,0.0,True,0,1,0.0078125
0.0,0.0,0.0,True,0,1,0.008130081300813009
24.599999999999987,0.1089108910891089,0.1089108910891089,True,0,2,0.0962962962962963
-0.1,0.0,0.0,True,0,1,0.020202020202020204
0.0,0.0,0.0,True,0,1,0.016129032258064516
-122.3,0.0,0.06341463414634141,False,5,29,1.0
-0.6,0.0,0.0,True,0,1,0.08641975308641975
-5.999999999999996,0.0,0.0,True,3,3,0.44285714285714284
9.3,0.03738317757009346,0.03738317757009346,True,0,1,0.0547945205479452
0.0,0.0,0.0,True,0,1,0.008695652173913044
-8.799999999999997,0.024390243902439046,0.024390243902439046,True,5,9,0.49038461538461536
-0.2,0.0,0.0,True,0,1,0.02097902097902098
-2.4,0.0,0.0,True,1,2,0.19117647058823528
-11.899999999999993,0.0060606060606061,0.0060606060606061,True,4,11,0.3013698630136986
-0.4,0.0,0.0,True,0,1,0.08064516129032258
18.999999999999993,0.1035598705501618,0.1035598705501618,True,3,5,0.23148148148148148
-91.29999999999998,0.0,0.10915492957746475,False,9,6,1.0
-0.6,0.0,0.0,True,0,1,0.12962962962962962
-5.299999999999999,0.009090909090909038,0.009090909090909038,True,2,7,0.26506024096385544
-24.299999999999994,0.0,0.0,True,18,14,0.6236559139784946
2.6,0.022727272727272707,0.022727272727272707,True,0,1,0.0958904109589041
0.0,0.0,0.0,True,0,1,0.02
-1.3,0.0,0.0,True,0,1,0.1111111111111111
5.8000000000000025,0.02051282051282055,0.02051282051282055,True,0,1,0.05185185185185185
-1.7000000000000002,0.0,0.0,True,0,2,0.11009174311926606
0.0,0.0,0.0,True,0,1,0.007352941176470588
-118.7,0.0,0.0,False,11,10,1.0
-3.4000000000000004,0.0,0.0,True,1,2,0.2804878048780488
-2.1,0.0,0.0,True,1,2,0.14705882352941177
0.0,0.0,0.0,True,0,1,0.013513513513513514
-1.0999999999999999,0.0,0.0,True,0,1,0.13186813186813187
-124.7,0.0,0.025906735751295318,False,7,20,1.0
-7.399999999999994,0.0,0.0,True,1,6,0.29770992366412213
-2.2,0.0,0.0,True,0,2,0.17708333333333334
2.7,0.021367521367521403,0.021367521367521403,True,1,1,0.06060606060606061
-5.000000000000001,0.0,0.0,True,3,3,0.30434782608695654
-89.1,0.0,0.08250000000000002,False,2,13,1.0
0.0,0.0,0.0,True,0,1,0.01020408163265306
0.0,0.0,0.0,True,0,1,0.012048192771084338
-0.6,0.0,0.0,True,0,1,0.10294117647058823
-0.30000000000000004,0.0,0.0,True,0,1,0.02857142857142857
-115.99999999999997,0.0,0.0,False,0,15,1.0
-118.39999999999998,0.0,0.0,False,4,16,1.0
-0.1,0.0,0.0,True,0,1,0.013793103448275862
-0.5,0.0,0.0,True,0,1,0.075
-9.89999999999999,0.0,0.0,True,1,6,0.8888888888888888
0.0,0.0,0.0,True,0,1,0.01818181818181818
-0.4,0.0,0.0,True,0,1,0.08620689655172414
-10.199999999999994,0.0026315789473684292,0.0026315789473684292,True,1,11,0.8035714285714286
0.0,0.0,0.0,True,0,1,0.011764705882352941
-108.19999999999997,0.0,0.1722488038277512,False,22,20,1.0
-1.0999999999999999,0.0,0.0,True,0,1,0.12371134020618557
-1.4999999999999991,0.032727272727272716,0.032727272727272716,True,1,10,0.208955223880597
-0.1,0.0,0.0,True,0,1,0.023529411764705882
19.399999999999988,0.1954022988505747,0.1954022988505747,True,2,7,0.6078431372549019
-91.69999999999997,0.0,0.1594202898550725,False,4,15,1.0
-0.2,0.0,0.0,True,0,1,0.020833333333333332
0.0,0.0,0.0,True,0,1,0.01818181818181818
-3.3000000000000003,0.0,0.0,True,0,5,0.09433962264150944
6.700000000000005,0.09248554913294793,0.09248554913294793,True,4,4,0.2127659574468085
-1.7000000000000002,0.0,0.0,True,0,3,0.08571428571428572
-131.20000000000002,0.0,0.0,False,13,21,1.0
-0.1,0.0,0.0,True,0,1,0.023529411764705882
-0.1,0.0,0.0,True,0,1,0.013333333333333334
-0.799999999999995,0.07051282051282048,0.07051282051282048,True,2,9,0.5967741935483871
-109.29999999999998,0.0,0.0,False,1,4,1.0
7.9,0.04201680672268904,0.04201680672268904,True,0,1,0.014184397163120567
5.8,0.030100334448160515,0.030100334448160515,True,0,2,0.06666666666666667
0.0,0.0,0.0,True,0,1,0.014925373134328358
-3.500000000000001,0.0,0.0,True,2,2,0.1258741258741259
7.300000000000012,0.07387862796833777,0.07387862796833777,True,10,7,0.6363636363636364
-0.30000000000000004,0.0,0.0,True,0,1,0.058823529411764705
0.0,0.0,0.0,True,0,1,0.006802721088435374
-105.69999999999999,0.0,0.11660777385159016,False,8,27,1.0
-0.6,0.0,0.0,True,0,1,0.0945945945945946
0.0,0.0,0.0,True,0,1,0.017857142857142856
0.0,0.0,0.0,True,0,1,0.014925373134328358
1.5,0.0092592592592593,0.0092592592592593,True,0,1,0.01680672268907563
0.0,0.0,0.0,True,0,1,0.013157894736842105
0.0,0.0,0.0,True,0,1,0.012987012987012988
0.0,0.0,0.0,True,0,1,0.007194244604316547
-0.2,0.0,0.0,True,0,1,0.02631578947368421
0.0,0.0,0.0,True,0,1,0.0078125
-123.0,0.0,0.0,False,0,22,1.0
0.0,0.0,0.0,True,0,1,0.007407407407407408
-0.2,0.0,0.0,True,0,1,0.02702702702702703
-4.0,0.0,0.0,True,1,4,0.125
-17.89999999999999,0.0,0.0,True,10,9,0.7659574468085106
